id,students,teachers,level,geoid
10210000808,411,24,MH,010830211002
10210000810,733,37,MH,010830203002
10210001454,560,33,E,010830208022
10210001549,643,31,MH,010830202022
10210002081,578,38,PE,010830201023
10210002164,515,29,PE,010830204013
10210002422,333,21,PE,010830211002
10210002423,634,38,PE,010830208022
10210002431,376,24,PE,010830202022
10210002436,7063,454,EMH,010830209001
10213000811,97,8,M,010919730003
10213000812,196,14,PE,010919730006
10213000813,141,12,H,010919730006
10216000815,192,12,H,010857812002
10216000816,185,14,PE,010857811001
10216000817,177,14,H,010857811001
10216000821,129,9,PE,010857810003
10216001635,194,12,PE,010857812002
10216001636,173,10,M,010857808002
10216001637,126,8,M,010857812004
10219000824,298,24,PEMH,010872315001
10219000826,213,11,M,010872319001
10219000827,265,13,EM,010872320002
10219000829,131,9,PEM,010872322001
10219001811,478,32,H,010872316021
10219001863,405,23,PE,010872316021
10222000030,738,39,PE,010890103014
10222000556,483,31,H,010890102001
10222000560,1003,50,M,010890106231
10222000566,582,36,PEM,010890114002
10222000835,734,37,PE,010890105012
10222000836,1348,67,H,010890103014
10222000837,412,29,PEM,010890109021
10222000838,1035,53,PE,010890104012
10222000842,495,28,PE,010890106231
10222000843,586,36,MH,010890114002
10222000844,394,21,PEM,010890101004
10222000846,319,20,PE,010890113002
10222000848,1738,91,H,010890105013
10222000850,282,17,PEM,010890103021
10222001411,724,34,M,010890107011
10222001412,859,40,M,010890105021
10222001433,628,35,PE,010890106242
10222001513,646,37,PE,010890108005
10222001683,1287,67,H,010890101003
10222001684,657,38,PEM,010890108004
10222001731,772,42,PE,010890107014
10222001820,631,36,PE,010890106231
10222001821,651,36,H,010890105012
10222002082,581,31,PE,010890101003
10222002163,688,34,M,010890101003
10222002178,813,38,EM,010890108005
10222002376,840,34,EM,010890103022
10222002479,625,27,EMH,010890108001
10225000852,144,16,PEMH,010919731003
10225000856,248,18,PEMH,010919732002
10225000857,561,38,PEMH,010919733002
10231000861,255,16,PEMH,010939645002
10231000863,250,13,MH,010939646002
10231000865,292,18,PEM,010939646001
10231000866,222,14,MH,010939641001
10231000867,452,25,EM,010939644003
10231000868,466,30,H,010939644003
10231000869,208,14,MH,010939640001
10231000985,15,1,EMH,010939644003
10231001455,254,16,PEM,010939640001
10231001552,634,38,PE,010939644003
10231002160,281,17,PEM,010939641001
10235000890,390,17,PE,010730132003
10235000891,340,20,H,010730132003
10235000892,315,17,EM,010730134001
10237000572,776,41,PE,010970063012
10237000895,511,25,M,010970073002
10237000896,511,26,PE,010970033023
10237000897,314,18,M,010970032051
10237000898,589,40,H,010970018002
10237000899,2491,137,H,010970064041
10237000900,1176,58,H,010970061021
10237000901,340,17,M,010970008002
10237000904,229,14,PEM,010970058002
10237000906,719,43,H,010970060003
10237000907,636,34,PE,010970011002
10237000910,491,25,PE,010970071012
10237000911,61,5,E,010970072021
10237000912,1535,84,H,010970032051
10237000913,1038,51,PE,010970035021
10237000914,503,24,PE,010970067013
10237000915,875,48,PE,010970037101
10237000916,345,21,M,010970002001
10237000919,615,30,PE,010970061032
10237000920,725,34,PE,010970032021
10237000922,549,27,PE,010970034061
10237000924,439,22,PE,010970066001
10237000927,291,16,PE,010970070001
10237000928,368,19,PE,010970061032
10237000930,509,26,PE,010970034051
10237000931,598,35,EM,010970034051
10237000932,538,28,PE,010970009031
10237000934,1965,109,H,010970063011
10237000935,390,22,PE,010970071021
10237000936,494,26,PE,010970023021
10237000938,794,40,M,010970066001
10237000939,205,15,M,010970038001
10237000940,455,23,PE,010970021003
10237000942,1254,78,H,010970025011
10237000943,381,23,E,010970027002
10237000944,539,29,PE,010970034073
10237000946,537,22,M,010970074002
10237000947,499,35,M,010970027002
10237000949,295,14,PE,010970040001
10237000954,651,34,M,010970034022
10237000955,1318,68,M,010970063011
10237000956,584,30,PE,010970031002
10237000960,311,17,PE,010970064071
10237000961,808,40,M,010970071011
10237000962,618,42,H,010970007012
10237000963,551,28,PEM,010970039011
10237000964,547,36,H,010970075001
10237000965,619,38,PE,010970069021
10237000966,461,24,PE,010970028004
10237000968,267,16,PE,010970076001
10237000969,956,53,MH,010970014003
10237000970,447,26,PE,010970062001
10237000989,1617,91,H,010970073004
10237000990,710,42,M,010970037093
10237000992,396,32,M,010970002001
10237001028,236,15,PE,010970041001
10237001030,488,26,PE,010970004012
10237001038,322,31,EM,010970025023
10237001414,583,32,PE,010970065024
10237001435,1418,71,M,010970064043
10237001436,743,43,PE,010970064072
10237001437,836,46,PE,010970059001
10237001438,429,23,M,010970060002
10237001516,532,29,PE,010970062001
10237001556,280,16,PE,010970014002
10237001559,409,23,PE,010970073004
10237001560,546,29,PE,010970063011
10237001595,780,42,PE,010970074002
10237001597,22,2,P,010970035021
10237001605,40,3,EMH,010970037091
10237001617,498,28,PE,010970008003
10237001618,215,27,PEMH,010970036022
10237001619,404,21,PE,010970069012
10237001620,502,28,PE,010970065012
10237001686,129,16,H,010970008001
10237001688,1280,66,H,010970071011
10237001689,41,8,PE,010970031002
10237001732,412,23,PE,010970067021
10237001775,420,23,PE,010970013021
10237001799,321,18,P,010970007012
10237001813,862,44,PE,010970064042
10237002083,531,27,PE,010970065021
10237002136,452,25,PEM,010970058001
10237002168,584,25,E,010970065024
10237002177,41,3,H,010970018002
10237002202,423,21,PE,010970064072
10237002208,507,26,PE,010970021001
10237002509,252,19,MH,010970002001
10240000973,322,22,H,010990759004
10240000975,1031,53,PEMH,010990761003
10240000979,197,15,PEMH,010990756001
10240000980,714,38,PEMH,010990762001
10240000981,64,7,PEM,010990757001
10240000983,329,17,EM,010990760003
10240001562,420,28,PE,010990759004
10243000504,392,23,H,011010006002
10243000991,511,28,E,011010020001
10243000993,607,39,M,011010013002
10243000995,655,31,M,011010018003
10243000996,365,28,PE,011010024004
10243000998,203,12,PE,011010060004
10243001001,541,26,PE,011010025001
10243001004,497,29,PE,011010032005
10243001006,627,34,PE,011010026003
10243001007,622,36,PE,011010028001
10243001008,509,33,PE,011010022016
10243001009,394,20,PE,011010027004
10243001010,62,7,PEM,011010058001
10243001011,181,18,MH,011010012001
10243001012,394,23,PE,011010017003
10243001013,481,24,M,011010021003
10243001014,628,36,E,011010015002
10243001015,902,48,H,011010024001
10243001017,808,38,M,011010027001
10243001021,430,25,PE,011010016002
10243001022,471,22,PE,011010004005
10243001024,1522,84,H,011010020001
10243001025,352,20,PE,011010031002
10243001027,368,21,E,011010032001
10243001031,448,25,PE,011010018002
10243001034,122,9,PEM,011010059013
10243001035,1374,73,H,011010016004
10243001036,798,49,H,011010013001
10243001037,336,18,PE,011010059021
10243001039,494,24,PE,011010033021
10243001101,299,17,PE,011010061001
10243001105,469,25,PE,011010011002
10243001111,544,31,M,011010059021
10243001392,504,25,E,011010056051
10243001417,464,27,H,011010028002
10243001439,441,29,PE,011010007001
10243001457,575,31,H,011010056051
10243001458,564,33,PE,011010054081
10243001459,615,36,PE,011010054064
10243001524,676,36,M,011010032001
10243001563,838,46,M,011010056051
10243001564,372,20,PE,011010054021
10243001691,69,9,PEMH,011010005003
10243001753,799,44,PE,011010056051
10243001776,510,29,M,011010002001
10243001777,363,22,PE,011010056033
10243002084,375,23,PE,011010056121
10243002151,388,23,PE,011010056121
10243002152,761,42,M,011010056081
10243002207,195,13,P,011010032001
10243002214,906,45,H,011010056111
10248000202,524,31,PE,011030052003
10248000204,332,18,PE,011030055004
10248000212,616,30,PE,011030051011
10248000574,377,20,EM,011030052003
10248001041,536,30,PEM,011030057021
10248001042,355,20,H,011030052003
10248001043,371,22,PEM,011030056004
10248001044,411,22,MH,011030055004
10248001046,303,18,PEM,011030057024
10248001048,512,26,H,011030054043
10248001050,104,8,PEM,011030054053
10248001051,474,27,PEM,011030057011
10248001052,438,25,H,011030051011
10248001440,667,36,PE,011030054041
10248001696,717,35,H,011030056001
10248001864,426,23,EM,011030051011
10248001871,528,25,EM,011030053014
10249001053,578,47,PEM,010730108054
10249001054,560,43,PEM,010730108035
10249001055,778,62,PEM,010730108012
10249001056,967,95,H,010730108054
10249001057,982,82,MH,010730108021
10249001058,544,46,PEM,010730108022
10252001059,648,38,M,010330207031
10252001060,221,14,E,010330207042
10252001062,853,43,H,010330207031
10252001063,220,13,E,010330207032
10252001424,614,40,E,010330207031
10252001800,340,18,PE,010330207031
10255000583,630,40,E,010090501024
10255001064,449,27,H,010090501024
10255002355,324,19,M,010090501024
10258000093,331,23,E,010810411003
10258000349,435,22,E,010810412003
10258001067,386,25,E,010810414002
10258001068,422,28,E,010810416001
10258001070,1562,92,H,010810412001
10258001071,1132,67,M,010810412003
10258001566,349,19,E,010810412001
10258001778,431,28,E,010810417003
10261001073,393,25,H,010399624004
10261001074,405,25,EM,010399624003
10261001078,531,34,PE,010399624003
10263501075,1288,77,H,010150012012
10263501076,794,65,PE,010150012022
10263501383,635,40,M,010150012021
10263501733,601,42,EM,010150012021
10263501865,487,34,PE,010150020003
10263502099,398,28,PE,010150015002
10264001080,638,39,H,010450205001
10264001081,485,26,M,010450207001
10264001084,413,21,E,010450208022
10264001085,518,30,PE,010450204001
10265001469,394,23,PE,011150402031
10265001541,307,15,M,011150402032
10265001569,486,27,PE,011150402033
10265001570,325,15,M,011150402031
10265001572,388,21,E,011150402043
10265001573,1171,61,H,011150402031
10265001722,454,26,PE,011150402033
10265001883,632,33,EM,011150402041
10267001577,452,31,PEMH,011056871002
10267001734,483,33,PEMH,011056870006
10270001088,1495,79,H,011130305001
10270001089,153,10,PE,011130308002
10270001090,1044,55,M,011130305001
10270001091,796,42,PE,011130306002
10270001092,513,29,M,011130308002
10270001093,521,28,PE,011130304012
10270001096,421,31,PE,011130307002
10270001547,485,20,E,010810420023
10270001548,715,39,PE,011130305001
10270002140,532,30,H,011130305001
10270002179,543,29,E,010810420023
10273001097,453,22,PEM,011070504002
10273001098,347,13,MH,011070504001
10273001102,293,17,EMH,011070501002
10273001103,558,30,PEM,011070500004
10273001104,513,24,MH,011070500004
10273001106,209,13,PE,011070501003
10276001108,342,19,H,010150023002
10276001109,534,29,PE,010150023002
10276001818,255,15,M,010150023002
10279001110,351,22,PEM,011091886001
10279001112,493,27,MH,011091893003
10279001113,462,28,PEM,011091892001
10279001114,387,26,MH,011091888002
10279001115,462,28,PEM,011091893002
10282001119,468,21,MH,011110003003
10282001122,167,12,PEM,011110005001
10282001123,414,24,PEMH,011110006002
10282001124,184,11,EM,011110003003
10282001125,279,15,MH,011110002003
10282002171,262,18,PE,011110003003
10282002438,316,18,PEM,011110002003
10285001126,457,28,H,011110005004
10285001127,503,26,EM,011110005002
10285001128,487,30,PE,011110004002
10288001132,239,13,PE,011130310002
10288001133,450,27,PE,011130309013
10288001134,307,17,E,011130309022
10288001135,463,24,PE,011130312003
10288001441,830,41,M,011130312001
10288001802,1014,59,H,011130312003
10288002192,392,21,PE,011130309022
10291001140,576,30,E,010599732001
10291001141,579,32,M,010599732001
10291001142,740,43,H,010599732001
10291001143,719,43,PE,010599732001
10294001145,542,37,E,010719508003
10294001147,739,43,H,010719509002
10294001148,379,21,M,010719508004
10294001486,521,29,EM,010719508004
10294001587,235,19,PE,010719507004
10297000152,290,12,PE,010479565003
10297001151,137,11,PE,010479565003
10297001153,172,9,M,010479565003
10297001154,343,20,E,010479563001
10297001157,276,14,E,010479567011
10297001158,176,12,PE,010479564001
10297001160,719,38,H,010479564001
10297001161,349,20,M,010479568001
10297002523,125,6,MH,010479564001
10300000160,186,10,M,010330201001
10300001164,278,21,H,010330201001
10300001167,304,21,PE,010330202001
10300001168,275,17,EM,010330201004
10303000031,951,54,M,011170302143
10303000124,1175,56,M,011170303313
10303000324,619,38,E,011170303052
10303001169,752,44,E,011170305013
10303001170,1066,55,H,011170305011
10303001171,1400,77,H,011170302142
10303001173,428,27,M,011170307012
10303001174,584,40,H,011170307033
10303001175,868,46,E,011170303361
10303001176,749,44,E,011170304061
10303001177,506,31,H,011170304071
10303001178,369,26,M,011170304082
10303001181,209,13,PE,011170307041
10303001186,393,24,PE,011170301023
10303001187,465,37,MH,011170301021
10303001188,213,14,PE,011170308001
10303001189,1561,85,H,011170303052
10303001442,945,45,E,011170303361
10303001588,534,30,E,011170307033
10303001621,582,32,PE,011170303303
10303001803,59,14,PEMH,011170303451
10303001804,713,39,PE,011170303313
10303001822,867,44,PE,011170302141
10303001868,755,42,M,011170305012
10303002085,514,27,E,011170302111
10303002128,1035,54,M,011170303362
10303002189,683,38,E,011170302143
10303002191,1418,77,H,011170303362
10303002199,766,39,E,011170305011
10306200217,978,52,PE,011150405011
10306200219,436,21,PE,011150405022
10306200322,370,19,EM,011150404012
10306200520,578,30,M,011150405011
10306201172,570,29,M,011150405024
10306201362,385,19,H,011150404012
10306201367,622,31,H,011150405024
10306201372,524,25,EM,011150401062
10306201376,455,28,PEMH,011150403001
10306201377,766,39,H,011150405011
10306201378,147,9,PEM,011150404023
10306201537,348,18,M,011150401062
10306201591,687,34,H,011150401062
10306201622,506,28,PE,011150404012
10306201779,835,45,PE,011150401032
10306201877,373,17,E,011150405022
10306202170,727,38,PE,011150405021
10306202485,440,18,EMH,011150404012
10309001192,404,20,PEM,011190113005
10309001195,187,12,PEM,011190115005
10309001592,114,11,PEM,011190116001
10309002201,301,23,H,011190113002
10312001199,414,21,E,011210119002
10312001200,677,40,H,011210118001
10312001594,553,28,PE,011210116002
10312002100,481,31,M,011210116002
10315001201,362,24,E,011210105001
10315001205,171,14,PE,011210110001
10315001207,446,21,H,011210110002
10315001208,228,15,M,011210109003
10315001724,353,21,EM,011210104001
10318000577,507,25,PEM,011210117002
10318001209,249,15,PE,011210113004
10318001210,390,20,MH,011210117002
10318001211,478,24,M,011210102011
10318001212,240,12,PE,011210113001
10318001213,355,19,H,011210113003
10318001214,585,32,H,011210102011
10318001215,126,7,MH,011210103012
10318001216,623,33,EMH,011210115004
10318001220,416,23,H,011210101022
10318001226,361,17,EMH,011210111003
10318001443,748,37,PE,011210101022
10318001599,253,14,PE,011210111002
10318001756,363,18,EM,011210113002
10318001805,853,44,PE,011210102011
10318001806,361,18,PEM,011210103012
10318002086,296,13,M,011210101022
10321000038,780,47,PEMH,011239619002
10321001228,569,36,PE,011239624004
10321001229,522,32,MH,011239624004
10321001234,405,24,MH,011239627002
10321002433,515,32,PEM,011239627002
10324001236,426,28,EM,010510304001
10324001238,512,33,H,010510304004
10324001601,598,39,PE,010510304003
10327001239,310,20,PE,010730109006
10327001240,559,28,MH,010730119011
10327002138,402,21,EM,010730109005
10330001247,470,29,PE,010259576025
10330001248,320,24,H,010259576023
10330002499,266,15,EM,010259576023
10333001602,515,30,H,011091891002
10333001603,266,15,M,011091889002
10333001807,982,47,PEM,011091889002
10336000584,605,37,PE,011250104051
10336001250,671,47,PEM,011250128002
10336001251,440,27,PE,011250127002
10336001252,297,22,PE,011250118004
10336001255,758,36,M,011250108022
10336001257,318,21,PE,011250117032
10336001260,385,24,PE,011250124051
10336001266,599,35,PE,011250120002
10336001268,534,30,M,011250117011
10336001269,561,31,PE,011250108022
10336001271,503,28,PE,011250117012
10336001608,783,46,H,011250120002
10336001632,629,34,PE,011250104062
10336001889,740,47,M,011250104051
10336002101,1042,51,H,011250108022
10336002102,1145,51,H,011250104062
10336002134,713,38,PE,011250123052
10336002143,169,10,M,011250126001
10336002145,294,20,E,011250126001
10339000052,1356,71,H,011250125032
10339001272,462,25,PE,011250105001
10339001273,604,25,PE,011250106012
10339001274,1078,57,H,011250106012
10339001275,223,13,PE,011250103022
10339001276,451,28,PE,011250108042
10339001277,270,16,PE,011250104032
10339001278,512,28,E,011250125021
10339001279,436,25,PE,011250103013
10339001280,576,31,M,011250125032
10339001282,435,26,H,011250105001
10339001283,401,23,PE,011250104041
10339001284,539,29,PE,011250107013
