fipstate,naics,emp,est,n<5,e<5,n5_9,e5_9,n10_19,e10_19,n20_49,e20_49,n50_99,e50_99,n100_249,e100_249,n250_499,e250_499,n500_999,e500_999,n1000,e1000
42,811198,329,121,102,155,14,93,3,36,0,0,0,0,0,0,0,0,0,0,0,0
42,8112,5830,430,294,493,68,427,40,546,19,597,4,266,4,695,0,0,0,0,0,0
42,81121,5830,430,294,493,68,427,40,546,19,597,4,266,4,695,0,0,0,0,0,0
42,811211,473,51,42,69,3,25,3,41,0,0,0,0,0,0,0,0,0,0,0,0
42,811212,651,151,110,181,28,170,7,91,5,155,0,0,0,0,0,0,0,0,0,0
42,811213,3357,63,36,62,11,72,10,125,3,78,0,0,0,0,0,0,0,0,0,0
42,811219,1349,165,106,181,26,160,20,289,11,364,0,0,0,0,0,0,0,0,0,0
42,8113,9017,941,549,977,185,1209,126,1666,62,1859,9,640,8,1212,0,0,0,0,0,0
42,81131,9017,941,549,977,185,1209,126,1666,62,1859,9,640,8,1212,0,0,0,0,0,0
42,811310,9017,941,549,977,185,1209,126,1666,62,1859,9,640,8,1212,0,0,0,0,0,0
42,8114,1886,562,449,678,80,513,21,261,9,222,3,212,0,0,0,0,0,0,0,0
42,81141,691,190,147,227,29,198,9,117,4,102,0,0,0,0,0,0,0,0,0,0
42,811411,182,70,58,86,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,811412,509,120,89,141,18,118,8,101,4,102,0,0,0,0,0,0,0,0,0,0
42,81142,384,104,79,134,17,107,4,47,4,96,0,0,0,0,0,0,0,0,0,0
42,811420,384,104,79,134,17,107,4,47,4,96,0,0,0,0,0,0,0,0,0,0
42,81143,43,16,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,811430,43,16,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,81149,768,252,209,292,32,190,8,97,0,0,0,0,0,0,0,0,0,0,0,0
42,811490,768,252,209,292,32,190,8,97,0,0,0,0,0,0,0,0,0,0,0,0
42,812,72750,11951,7291,13746,2810,18728,1295,17069,453,12715,62,3904,35,4822,4,1262,0,0,0,0
42,8121,43185,7640,4522,8607,1939,12920,873,11456,277,7656,23,1501,5,648,0,0,0,0,0,0
42,81211,37072,6671,3919,7597,1761,11758,756,9858,215,5891,15,1017,4,554,0,0,0,0,0,0
42,812111,850,251,197,321,34,243,18,228,0,0,0,0,0,0,0,0,0,0,0,0
42,812112,29506,4810,2700,5208,1257,8508,634,8328,199,5494,15,1017,4,554,0,0,0,0,0,0
42,812113,6716,1610,1022,2068,470,3007,104,1302,14,339,0,0,0,0,0,0,0,0,0,0
42,81219,6113,969,603,1010,178,1162,117,1598,62,1765,8,484,0,0,0,0,0,0,0,0
42,812191,855,142,95,224,26,175,17,228,0,0,0,0,0,0,0,0,0,0,0,0
42,812199,5258,827,508,786,152,987,100,1370,60,1719,7,396,0,0,0,0,0,0,0,0
42,8122,7260,1498,952,1927,367,2475,145,1856,31,825,3,177,0,0,0,0,0,0,0,0
42,81221,4872,992,606,1310,268,1799,98,1218,19,498,0,0,0,0,0,0,0,0,0,0
42,812210,4872,992,606,1310,268,1799,98,1218,19,498,0,0,0,0,0,0,0,0,0,0
42,81222,2388,506,346,617,99,676,47,638,12,327,0,0,0,0,0,0,0,0,0,0
42,812220,2388,506,346,617,99,676,47,638,12,327,0,0,0,0,0,0,0,0,0,0
42,8123,9407,1045,723,1388,159,1036,71,980,54,1579,17,1138,19,2791,0,0,0,0,0,0
42,81231,1136,301,234,446,49,300,12,144,4,104,0,0,0,0,0,0,0,0,0,0
42,812310,1136,301,234,446,49,300,12,144,4,104,0,0,0,0,0,0,0,0,0,0
42,81232,3415,652,472,911,98,659,51,727,28,823,0,0,0,0,0,0,0,0,0,0
42,812320,3415,652,472,911,98,659,51,727,28,823,0,0,0,0,0,0,0,0,0,0
42,81233,4856,92,17,31,12,77,8,109,22,652,13,875,18,2617,0,0,0,0,0,0
42,812331,2312,33,4,9,3,17,5,68,6,181,4,274,9,1268,0,0,0,0,0,0
42,812332,2544,59,13,22,9,60,3,41,16,471,9,601,9,1349,0,0,0,0,0,0
42,8129,12898,1768,1094,1824,345,2297,206,2777,91,2655,19,1088,11,1383,0,0,0,0,0,0
42,81291,4780,836,522,890,162,1077,107,1397,40,1096,4,223,0,0,0,0,0,0,0,0
42,812910,4780,836,522,890,162,1077,107,1397,40,1096,4,223,0,0,0,0,0,0,0,0
42,81292,59,14,11,18,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0
42,812921,51,10,7,10,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0
42,812922,8,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,81293,6207,442,204,441,105,728,66,943,43,1331,13,745,9,1145,0,0,0,0,0,0
42,812930,6207,442,204,441,105,728,66,943,43,1331,13,745,9,1145,0,0,0,0,0,0
42,81299,1852,476,357,475,78,492,30,396,8,228,0,0,0,0,0,0,0,0,0,0
42,812990,1852,476,357,475,78,492,30,396,8,228,0,0,0,0,0,0,0,0,0,0
42,813,119980,15164,8561,17905,3725,24072,1691,22266,885,26352,229,15330,60,9034,10,3254,3,1767,0,0
42,8131,70118,9483,5600,12376,2270,14364,903,11898,529,16050,147,9587,30,4485,4,1358,0,0,0,0
42,81311,70118,9483,5600,12376,2270,14364,903,11898,529,16050,147,9587,30,4485,4,1358,0,0,0,0
42,813110,70118,9483,5600,12376,2270,14364,903,11898,529,16050,147,9587,30,4485,4,1358,0,0,0,0
42,8132,6134,809,537,1013,135,907,71,907,44,1306,16,1076,5,661,0,0,0,0,0,0
42,81321,6134,809,537,1013,135,907,71,907,44,1306,16,1076,5,661,0,0,0,0,0,0
42,813211,2547,436,321,564,54,358,34,432,17,517,9,564,0,0,0,0,0,0,0,0
42,813212,1742,188,111,252,40,283,16,202,15,417,4,284,0,0,0,0,0,0,0,0
42,813219,1845,185,105,197,41,266,21,273,12,372,3,228,0,0,0,0,0,0,0,0
42,8133,6365,698,391,710,129,857,95,1279,64,1910,15,1105,4,504,0,0,0,0,0,0
42,81331,6365,698,391,710,129,857,95,1279,64,1910,15,1105,4,504,0,0,0,0,0,0
42,813311,981,132,73,141,28,200,20,278,10,291,0,0,0,0,0,0,0,0,0,0
42,813312,3175,302,141,261,61,399,54,733,39,1137,5,378,0,0,0,0,0,0,0,0
42,813319,2209,264,177,308,40,258,21,268,15,482,9,656,0,0,0,0,0,0,0,0
42,8134,18075,2235,1019,1943,740,4988,340,4434,106,3023,21,1551,6,929,0,0,0,0,0,0
42,81341,18075,2235,1019,1943,740,4988,340,4434,106,3023,21,1551,6,929,0,0,0,0,0,0
42,813410,18075,2235,1019,1943,740,4988,340,4434,106,3023,21,1551,6,929,0,0,0,0,0,0
42,8139,19288,1939,1014,1863,451,2956,282,3748,142,4063,30,2011,15,2455,3,993,0,0,0,0
42,81391,2455,459,310,598,92,578,38,505,14,404,5,370,0,0,0,0,0,0,0,0
42,813910,2455,459,310,598,92,578,38,505,14,404,5,370,0,0,0,0,0,0,0,0
42,81392,4299,256,160,285,47,296,17,224,13,411,9,577,7,1222,0,0,0,0,0,0
42,813920,4299,256,160,285,47,296,17,224,13,411,9,577,7,1222,0,0,0,0,0,0
42,81393,8617,709,242,496,203,1360,167,2212,82,2350,8,524,5,767,0,0,0,0,0,0
42,813930,8617,709,242,496,203,1360,167,2212,82,2350,8,524,5,767,0,0,0,0,0,0
42,81394,341,124,103,145,14,85,4,45,3,66,0,0,0,0,0,0,0,0,0,0
42,813940,341,124,103,145,14,85,4,45,3,66,0,0,0,0,0,0,0,0,0,0
42,81399,3576,391,199,339,95,637,56,762,30,832,8,540,3,466,0,0,0,0,0,0
42,813990,3576,391,199,339,95,637,56,762,30,832,8,540,3,466,0,0,0,0,0,0
42,99,518,252,226,176,18,132,3,38,4,119,0,0,0,0,0,0,0,0,0,0
44,11,173,41,35,59,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0
44,114,81,24,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1141,81,24,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11411,81,24,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,114111,37,12,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,114112,44,12,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,115,91,16,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1151,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11511,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,115112,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1152,37,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11521,37,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,115210,37,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,21,148,14,6,13,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0
44,212,147,13,5,12,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0
44,2123,147,13,5,12,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0
44,21231,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,212319,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,21232,111,10,4,10,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0
44,212321,77,9,4,10,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0
44,22,1292,44,13,21,7,42,8,119,10,260,3,195,0,0,0,0,0,0,0,0
44,221,1292,44,13,21,7,42,8,119,10,260,3,195,0,0,0,0,0,0,0,0
44,2211,996,32,10,18,4,24,6,92,8,210,0,0,0,0,0,0,0,0,0,0
44,22111,181,12,4,4,0,0,3,58,4,114,0,0,0,0,0,0,0,0,0,0
44,221112,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,221115,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,22112,815,20,6,14,3,19,3,34,4,96,0,0,0,0,0,0,0,0,0,0
44,221122,814,19,5,13,3,19,3,34,4,96,0,0,0,0,0,0,0,0,0,0
44,2212,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,22121,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,221210,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2213,141,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,22131,135,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,221310,135,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23,19904,3318,2437,3747,469,3058,232,3068,127,3693,30,2055,19,2852,3,882,0,0,0,0
44,236,5130,1048,838,1264,105,688,66,874,28,807,8,537,0,0,0,0,0,0,0,0
44,2361,2758,912,771,1141,83,531,43,559,12,323,3,204,0,0,0,0,0,0,0,0
44,23611,2758,912,771,1141,83,531,43,559,12,323,3,204,0,0,0,0,0,0,0,0
44,236115,775,207,168,281,25,164,9,113,3,101,0,0,0,0,0,0,0,0,0,0
44,236116,57,8,5,7,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0
44,236117,97,32,26,48,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,236118,1829,665,572,805,54,341,29,373,9,222,0,0,0,0,0,0,0,0,0,0
44,2362,2372,136,67,123,22,157,23,315,16,484,5,333,0,0,0,0,0,0,0,0
44,23621,169,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,236210,169,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23622,2203,130,64,121,21,149,22,294,16,484,5,333,0,0,0,0,0,0,0,0
44,236220,2203,130,64,121,21,149,22,294,16,484,5,333,0,0,0,0,0,0,0,0
44,237,1415,90,47,80,13,90,11,150,12,344,3,225,4,526,0,0,0,0,0,0
44,2371,687,49,26,50,8,56,6,80,6,158,0,0,0,0,0,0,0,0,0,0
44,23711,294,33,21,44,6,42,3,39,0,0,0,0,0,0,0,0,0,0,0,0
44,237110,294,33,21,44,6,42,3,39,0,0,0,0,0,0,0,0,0,0,0,0
44,23712,249,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,237120,249,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23713,144,13,5,6,0,0,3,41,3,83,0,0,0,0,0,0,0,0,0,0
44,237130,144,13,5,6,0,0,3,41,3,83,0,0,0,0,0,0,0,0,0,0
44,2372,75,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23721,75,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,237210,75,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2373,591,23,9,16,4,28,3,40,3,99,0,0,0,0,0,0,0,0,0,0
44,23731,591,23,9,16,4,28,3,40,3,99,0,0,0,0,0,0,0,0,0,0
44,237310,591,23,9,16,4,28,3,40,3,99,0,0,0,0,0,0,0,0,0,0
44,2379,62,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23799,62,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,237990,62,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238,13359,2180,1552,2403,351,2280,155,2044,87,2542,19,1293,14,2188,0,0,0,0,0,0
44,2381,2230,373,271,386,55,340,25,339,15,458,5,354,0,0,0,0,0,0,0,0
44,23811,242,52,35,57,9,59,7,99,0,0,0,0,0,0,0,0,0,0,0,0
44,238110,242,52,35,57,9,59,7,99,0,0,0,0,0,0,0,0,0,0,0,0
44,23812,254,12,4,11,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238120,254,12,4,11,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23813,442,55,40,63,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238130,442,55,40,63,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23814,435,102,84,93,9,54,5,65,0,0,0,0,0,0,0,0,0,0,0,0
44,238140,435,102,84,93,9,54,5,65,0,0,0,0,0,0,0,0,0,0,0,0
44,23815,177,24,15,28,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238150,177,24,15,28,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23816,333,68,49,69,10,55,4,60,5,149,0,0,0,0,0,0,0,0,0,0
44,238160,333,68,49,69,10,55,4,60,5,149,0,0,0,0,0,0,0,0,0,0
44,23817,177,43,33,55,5,33,4,52,0,0,0,0,0,0,0,0,0,0,0,0
44,238170,177,43,33,55,5,33,4,52,0,0,0,0,0,0,0,0,0,0,0,0
44,23819,170,17,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238190,170,17,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2382,6137,850,570,1029,156,1013,72,943,35,1034,7,500,10,1618,0,0,0,0,0,0
44,23821,2244,364,245,478,63,405,32,388,19,535,3,238,0,0,0,0,0,0,0,0
44,238210,2244,364,245,478,63,405,32,388,19,535,3,238,0,0,0,0,0,0,0,0
44,23822,3646,455,308,526,89,578,33,462,13,400,4,262,8,1418,0,0,0,0,0,0
44,238220,3646,455,308,526,89,578,33,462,13,400,4,262,8,1418,0,0,0,0,0,0
44,23829,247,31,17,25,4,30,7,93,3,99,0,0,0,0,0,0,0,0,0,0
44,238290,247,31,17,25,4,30,7,93,3,99,0,0,0,0,0,0,0,0,0,0
44,2383,3696,633,470,684,85,573,45,598,24,686,5,329,3,456,0,0,0,0,0,0
44,23831,1394,117,66,100,28,193,11,156,6,162,3,206,0,0,0,0,0,0,0,0
44,238310,1394,117,66,100,28,193,11,156,6,162,3,206,0,0,0,0,0,0,0,0
44,23832,703,190,147,183,21,131,16,211,6,178,0,0,0,0,0,0,0,0,0,0
44,238320,703,190,147,183,21,131,16,211,6,178,0,0,0,0,0,0,0,0,0,0
44,23833,258,92,82,122,6,44,3,35,0,0,0,0,0,0,0,0,0,0,0,0
44,238330,258,92,82,122,6,44,3,35,0,0,0,0,0,0,0,0,0,0,0,0
44,23834,174,29,20,31,3,21,3,34,3,88,0,0,0,0,0,0,0,0,0,0
44,238340,174,29,20,31,3,21,3,34,3,88,0,0,0,0,0,0,0,0,0,0
44,23835,1026,183,142,220,21,143,10,137,8,211,0,0,0,0,0,0,0,0,0,0
44,238350,1026,183,142,220,21,143,10,137,8,211,0,0,0,0,0,0,0,0,0,0
44,23839,141,22,13,28,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,238390,141,22,13,28,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2389,1296,324,241,304,55,354,13,164,13,364,0,0,0,0,0,0,0,0,0,0
44,23891,965,196,133,203,43,280,8,101,10,271,0,0,0,0,0,0,0,0,0,0
44,238910,965,196,133,203,43,280,8,101,10,271,0,0,0,0,0,0,0,0,0,0
44,23899,331,128,108,101,12,74,5,63,3,93,0,0,0,0,0,0,0,0,0,0
44,238990,331,128,108,101,12,74,5,63,3,93,0,0,0,0,0,0,0,0,0,0
44,31,39469,1261,452,858,218,1418,206,2790,215,6727,97,6760,51,8113,16,5091,5,3310,0,0
44,311,2952,139,56,110,28,180,22,292,23,692,5,358,0,0,3,1072,0,0,0,0
44,3113,63,12,7,15,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31134,24,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311340,24,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31135,39,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311352,39,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3114,123,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31142,114,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311421,44,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3115,140,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31151,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311511,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311513,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3116,638,12,0,0,4,27,0,0,4,125,0,0,0,0,0,0,0,0,0,0
44,31161,638,12,0,0,4,27,0,0,4,125,0,0,0,0,0,0,0,0,0,0
44,311612,618,10,0,0,4,27,0,0,4,125,0,0,0,0,0,0,0,0,0,0
44,3118,1226,77,31,62,17,113,13,177,14,443,0,0,0,0,0,0,0,0,0,0
44,31181,1196,71,27,52,17,113,11,157,14,443,0,0,0,0,0,0,0,0,0,0
44,311811,474,48,20,47,14,90,7,106,7,231,0,0,0,0,0,0,0,0,0,0
44,311812,722,23,7,5,3,23,4,51,7,212,0,0,0,0,0,0,0,0,0,0
44,31182,26,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311821,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3119,685,19,9,15,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0
44,31191,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311911,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31192,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311920,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31199,507,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,311991,399,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,312,523,30,11,12,6,35,6,77,5,148,0,0,0,0,0,0,0,0,0,0
44,3121,523,30,11,12,6,35,6,77,5,148,0,0,0,0,0,0,0,0,0,0
44,31211,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,312111,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31212,212,20,7,5,4,22,5,58,4,127,0,0,0,0,0,0,0,0,0,0
44,312120,212,20,7,5,4,22,5,58,4,127,0,0,0,0,0,0,0,0,0,0
44,31213,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,312130,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313,1299,35,11,17,0,0,6,81,9,276,4,260,4,659,0,0,0,0,0,0
44,3131,80,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31311,80,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313110,80,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3132,800,19,6,9,0,0,3,40,4,150,0,0,3,456,0,0,0,0,0,0
44,31322,524,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313220,524,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31324,179,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313240,179,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3133,419,10,0,0,0,0,3,41,4,107,0,0,0,0,0,0,0,0,0,0
44,31331,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313310,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31332,278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,313320,278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,314,427,38,20,32,6,41,6,92,4,88,0,0,0,0,0,0,0,0,0,0
44,3141,202,12,5,12,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0
44,31411,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,314110,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31412,88,8,3,7,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0
44,314120,88,8,3,7,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0
44,3149,225,26,15,20,5,33,3,46,0,0,0,0,0,0,0,0,0,0,0,0
44,31491,83,14,8,12,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,314910,83,14,8,12,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31499,142,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,314999,122,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,315,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3152,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31521,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,315210,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,316,122,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3169,122,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,31699,122,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,316998,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,321,429,30,12,20,5,33,4,57,7,197,0,0,0,0,0,0,0,0,0,0
44,3211,88,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32111,88,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,321113,25,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3219,308,21,8,11,3,21,3,43,6,169,0,0,0,0,0,0,0,0,0,0
44,32191,90,7,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0
44,321918,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32192,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,321920,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32199,60,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,321999,60,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,322,755,23,0,0,5,28,7,96,0,0,7,460,0,0,0,0,0,0,0,0
44,3222,755,23,0,0,5,28,7,96,0,0,7,460,0,0,0,0,0,0,0,0
44,32221,558,15,0,0,4,23,4,61,0,0,5,311,0,0,0,0,0,0,0,0
44,322211,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,322212,282,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,322219,164,6,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0
44,32222,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,322220,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32229,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,323,1564,103,50,102,22,144,11,150,10,298,9,620,0,0,0,0,0,0,0,0
44,3231,1564,103,50,102,22,144,11,150,10,298,9,620,0,0,0,0,0,0,0,0
44,32311,1464,98,48,99,22,144,11,150,8,254,8,567,0,0,0,0,0,0,0,0
44,323111,1044,72,37,83,17,113,9,125,3,101,5,372,0,0,0,0,0,0,0,0
44,323113,373,25,11,16,5,31,0,0,5,153,0,0,0,0,0,0,0,0,0,0
44,32312,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,323120,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,324,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3241,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32412,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,324121,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,325,3328,61,13,22,11,68,11,140,11,364,6,394,7,973,0,0,0,0,0,0
44,3251,254,7,0,0,0,0,0,0,4,160,0,0,0,0,0,0,0,0,0,0
44,32519,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,325199,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3252,493,12,0,0,0,0,4,50,0,0,3,221,0,0,0,0,0,0,0,0
44,32521,493,12,0,0,0,0,4,50,0,0,3,221,0,0,0,0,0,0,0,0
44,325211,310,10,0,0,0,0,4,50,0,0,3,221,0,0,0,0,0,0,0,0
44,3254,1292,9,0,0,0,0,0,0,0,0,0,0,3,394,0,0,0,0,0,0
44,32541,1292,9,0,0,0,0,0,0,0,0,0,0,3,394,0,0,0,0,0,0
44,325412,293,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3255,197,11,3,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32551,171,8,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
